ID,Date,Element,Data_Value
USC00084625,2011-11-24,TMIN,139
USW00012876,2013-05-29,TMAX,289
USC00085973,2008-08-26,TMAX,339
USC00083026,2008-10-20,TMAX,261
USW00012876,2007-06-27,TMIN,239
USW00012876,2013-12-03,TMAX,261
USW00012876,2013-06-26,TMIN,228
USW00012876,2013-06-26,TMAX,344
USW00012876,2007-06-27,TMAX,339
USW00012876,2013-12-03,TMIN,133
USW00012876,2012-01-09,TMIN,111
USC00085973,2014-01-08,TMIN,17
USC00084625,2009-09-02,TMAX,322
USC00083026,2005-05-13,TMIN,156
USC00085973,2010-01-09,TMAX,150
USC00089707,2008-02-05,TMIN,172
USC00085973,2012-01-01,TMAX,261
USC00085973,2012-01-01,TMIN,167
USW00012876,2005-01-31,TMAX,206
USW00012876,2014-02-24,TMAX,272
USW00012876,2014-02-24,TMIN,189
USC00084500,2014-07-03,TMIN,228
USC00084500,2014-07-03,TMAX,317
USC00085973,2014-05-21,TMIN,206
USC00085973,2014-05-21,TMAX,311
USC00084625,2015-06-06,TMIN,211
USC00089707,2008-02-05,TMAX,289
USC00084625,2005-09-29,TMAX,322
USW00012876,2012-07-23,TMAX,306
USC00084625,2007-10-14,TMAX,289
USC00085973,2009-10-10,TMAX,356
USC00085973,2014-09-17,TMAX,322
USW00012876,2011-09-12,TMAX,333
USW00012876,2005-12-16,TMAX,183
USC00083026,2007-04-27,TMAX,306
USC00083026,2008-11-22,TMIN,44
USW00012876,2005-01-31,TMIN,83
USC00084625,2007-10-14,TMIN,206
USC00085973,2010-01-09,TMIN,6
USW00012876,2012-02-22,TMIN,156
USW00012876,2012-02-22,TMAX,267
USW00012876,2012-07-23,TMIN,228
USC00084500,2011-03-06,TMIN,144
USW00012876,2010-12-03,TMIN,50
USW00012876,2010-12-03,TMAX,194
USC00083026,2009-07-12,TMIN,206
USW00012876,2015-10-24,TMIN,172
USC00089707,2008-02-27,TMIN,83
USC00089707,2008-02-27,TMAX,278
USC00085973,2007-08-20,TMAX,356
USW00012876,2015-10-24,TMAX,306
USC00084500,2014-05-07,TMIN,161
USC00089707,2008-02-24,TMAX,239
USC00084621,2015-03-23,TMIN,183
USC00083026,2007-04-27,TMIN,150
USW00012876,2013-09-17,TMIN,228
USW00012876,2013-09-17,TMAX,322
USC00084500,2011-03-06,TMAX,189
USW00012876,2012-08-23,TMAX,333
USC00083026,2005-09-15,TMAX,333
USC00084625,2014-07-14,TMAX,339
USC00083026,2009-06-17,TMAX,344
USC00085973,2011-07-24,TMAX,356
USC00083026,2006-06-16,TMAX,344
USC00089707,2005-09-05,TMAX,317
USC00084625,2015-02-03,TMIN,61
USC00083026,2006-06-16,TMIN,217
USC00084500,2015-07-30,TMIN,244
USC00084625,2013-04-19,TMAX,311
USC00084500,2015-06-16,TMIN,228
USC00085973,2008-01-16,TMAX,233
USC00085973,2008-01-16,TMIN,78
USC00084625,2012-02-04,TMIN,172
USC00084625,2012-02-04,TMAX,239
USW00012876,2007-01-31,TMAX,189
USC00083026,2007-07-12,TMIN,233
USC00084621,2015-11-24,TMIN,106
USC00085973,2009-08-03,TMIN,233
USW00012876,2007-01-31,TMIN,89
USC00084500,2015-07-30,TMAX,328
USW00012876,2008-05-27,TMIN,183
USW00012876,2008-07-04,TMAX,322
USC00084625,2015-02-25,TMIN,150
USC00083026,2008-05-17,TMAX,333
USW00012876,2014-07-06,TMIN,222
USW00012876,2014-07-06,TMAX,317
USC00084621,2015-04-21,TMIN,189
USC00085973,2015-12-28,TMIN,217
USW00012876,2011-03-19,TMAX,300
USC00084625,2015-02-21,TMIN,6
USC00084625,2013-08-09,TMAX,328
USC00084625,2015-02-03,TMAX,256
USC00084625,2013-08-09,TMIN,250
USC00083026,2009-07-12,TMAX,339
USC00084621,2015-04-21,TMAX,300
USC00084625,2012-12-29,TMAX,217
USC00083026,2006-07-15,TMAX,333
USC00084625,2012-05-21,TMIN,172
USC00089707,2005-02-06,TMAX,228
USC00084625,2015-02-25,TMAX,250
USW00012876,2008-05-27,TMAX,300
USC00084625,2012-05-21,TMAX,317
USC00089707,2005-02-06,TMIN,117
USC00083026,2006-07-15,TMIN,206
USC00083026,2005-09-15,TMIN,194
USW00012876,2008-07-04,TMIN,222
USC00085973,2008-12-30,TMIN,117
USW00012876,2007-12-08,TMIN,172
USC00085973,2013-04-11,TMAX,333
USC00083026,2006-03-14,TMAX,294
USC00083026,2006-03-14,TMIN,111
USC00084500,2011-08-07,TMAX,344
USC00085973,2005-06-21,TMIN,217
USW00012876,2007-12-08,TMAX,272
USC00084625,2011-08-26,TMIN,250
USC00084500,2011-08-07,TMIN,244
USC00083026,2008-05-06,TMAX,322
USW00012876,2008-09-05,TMAX,300
USC00084625,2014-07-14,TMIN,239
USW00012876,2005-10-23,TMAX,306
USW00012876,2005-10-23,TMIN,228
USC00085973,2008-08-26,TMIN,222
USC00084621,2015-07-15,TMIN,222
USC00085973,2012-10-21,TMAX,300
USC00083026,2008-10-20,TMIN,161
USW00012876,2008-09-05,TMIN,233
USC00084625,2015-02-14,TMIN,33
USW00012876,2012-08-30,TMAX,339
USC00084625,2015-02-14,TMAX,217
USC00083026,2007-06-07,TMAX,283
USC00085973,2009-08-03,TMAX,333
USW00012876,2014-07-08,TMAX,322
USC00083026,2007-07-12,TMAX,356
USC00083026,2007-05-31,TMIN,167
USC00084621,2015-11-24,TMAX,217
USC00084621,2015-10-05,TMAX,322
USC00084621,2015-10-05,TMIN,189
USW00012876,2014-07-08,TMIN,233
USC00089707,2006-12-26,TMIN,139
USC00084621,2015-03-23,TMAX,306
USW00012876,2012-08-30,TMIN,239
USW00012876,2005-10-09,TMIN,244
USC00085973,2011-07-24,TMIN,222
USW00012876,2013-05-29,TMIN,217
USC00084500,2014-05-07,TMAX,306
USC00085973,2008-11-14,TMAX,311
USW00012876,2009-02-13,TMIN,122
USC00085973,2008-11-14,TMIN,206
USC00083026,2007-05-31,TMAX,289
USC00083026,2007-06-07,TMIN,194
USW00012876,2014-06-04,TMAX,311
USW00012876,2007-01-30,TMAX,144
USC00085973,2005-03-24,TMIN,172
USC00083026,2010-01-12,TMAX,161
USW00012876,2011-06-13,TMAX,356
USC00083026,2010-01-12,TMIN,-6
USW00012876,2007-01-01,TMAX,228
USW00012876,2010-02-05,TMIN,167
USC00084500,2015-10-12,TMAX,294
USW00012876,2007-11-16,TMAX,172
USC00085973,2008-03-17,TMAX,317
USW00012876,2011-06-13,TMIN,222
USW00012876,2006-02-02,TMIN,139
USC00084625,2008-09-13,TMIN,239
USW00012876,2007-11-16,TMIN,61
USW00012876,2009-09-30,TMIN,183
USW00012876,2007-01-01,TMIN,172
USW00012876,2009-03-08,TMAX,278
USC00084625,2009-06-08,TMIN,206
USW00012876,2009-09-30,TMAX,289
USC00084625,2009-06-08,TMAX,294
USC00085973,2013-08-05,TMAX,344
USC00085973,2013-08-05,TMIN,233
USC00089707,2007-06-20,TMAX,328
USW00012876,2013-07-12,TMIN,233
USC00084625,2014-07-26,TMIN,239
USC00084625,2014-07-26,TMAX,344
USC00084625,2013-07-15,TMAX,311
USC00084625,2008-11-05,TMIN,150
USC00084500,2014-01-02,TMIN,156
USW00012876,2011-09-10,TMIN,228
USC00084500,2014-01-02,TMAX,206
USC00084500,2013-03-25,TMIN,150
USC00085973,2006-08-17,TMIN,222
USW00012876,2010-09-27,TMIN,244
USC00085973,2008-03-17,TMIN,139
USC00085973,2006-08-17,TMAX,344
USW00012876,2015-10-12,TMAX,289
USC00084500,2014-06-10,TMIN,217
USW00012876,2006-02-02,TMAX,283
USW00012876,2010-02-05,TMAX,250
USW00012876,2015-10-12,TMIN,178
USC00084500,2015-10-12,TMIN,217
USC00084625,2012-08-03,TMAX,333
USC00089707,2007-01-10,TMIN,78
USC00085973,2010-07-12,TMIN,206
USW00012876,2009-03-08,TMIN,122
USW00012876,2009-07-05,TMAX,333
USC00084625,2011-11-09,TMAX,278
USC00085973,2007-10-18,TMIN,217
USC00084625,2013-06-12,TMAX,278
USC00084625,2011-11-09,TMIN,172
USW00012876,2010-07-07,TMAX,333
USC00085973,2010-01-20,TMAX,244
USW00012876,2006-06-20,TMIN,228
USW00012876,2010-07-07,TMIN,233
USW00012876,2006-06-20,TMAX,339
USC00084625,2013-10-11,TMIN,172
USC00084625,2014-10-25,TMAX,278
USC00083026,2008-09-08,TMIN,228
USW00012876,2013-12-10,TMAX,289
USC00084500,2015-12-20,TMIN,89
USW00012876,2013-12-10,TMIN,172
USC00084500,2015-12-20,TMAX,211
USW00012876,2009-07-05,TMIN,244
USC00085973,2010-01-20,TMIN,56
USC00084500,2012-04-08,TMAX,256
USC00084500,2015-01-12,TMAX,256
USC00084625,2011-05-15,TMAX,317
USC00085973,2012-01-20,TMAX,261
USW00012876,2014-02-13,TMAX,178
USW00012876,2005-05-17,TMIN,222
USC00084500,2012-09-02,TMIN,206
USC00085973,2009-04-16,TMIN,94
USC00084500,2012-09-02,TMAX,317
USW00012876,2015-11-20,TMAX,294
USC00083026,2010-02-20,TMIN,94
USC00084500,2014-06-10,TMAX,322
USC00085973,2007-10-18,TMAX,328
USW00012876,2014-02-13,TMIN,78
USC00085973,2012-09-18,TMIN,222
USC00084625,2011-09-01,TMIN,233
USC00089707,2007-05-17,TMAX,322
USC00089707,2007-03-08,TMIN,128
USC00085973,2012-09-18,TMAX,339
USC00089707,2007-03-08,TMAX,267
USC00083026,2008-09-08,TMAX,317
USC00089707,2007-05-17,TMIN,206
USC00089707,2007-06-20,TMIN,228
USC00085973,2012-01-20,TMIN,44
USC00084500,2015-01-12,TMIN,117
USW00012876,2011-09-10,TMAX,322
USC00084625,2008-09-13,TMAX,328
USC00084625,2008-11-05,TMAX,194
USC00083026,2008-07-05,TMIN,194
USC00085973,2009-02-26,TMAX,250
USC00084625,2015-10-20,TMIN,189
USC00083026,2008-10-08,TMAX,283
USW00012876,2005-10-21,TMIN,233
USC00089707,2008-02-09,TMIN,167
USW00012876,2005-10-21,TMAX,306
USC00084500,2013-04-23,TMIN,161
USC00084625,2014-08-19,TMIN,239
USC00084621,2015-05-21,TMAX,356
USC00083026,2009-12-27,TMAX,267
USC00084625,2014-06-29,TMAX,344
USC00084625,2014-08-19,TMAX,350
USC00084625,2014-06-29,TMIN,222
USW00012876,2005-11-26,TMAX,256
USC00085973,2009-04-16,TMAX,294
USW00012876,2008-11-13,TMAX,306
USW00012876,2008-11-13,TMIN,211
USC00083026,2009-12-27,TMIN,128
USC00085973,2005-03-24,TMAX,267
USC00084621,2015-11-23,TMIN,106
USC00085973,2014-04-05,TMAX,328
USC00085973,2007-01-21,TMIN,200
USC00084625,2011-09-02,TMAX,322
USC00083026,2009-04-29,TMAX,278
USC00085973,2005-01-10,TMIN,161
USC00084621,2015-12-23,TMIN,156
USC00084500,2011-10-14,TMIN,211
USC00084625,2013-01-23,TMAX,189
USC00084625,2013-01-23,TMIN,72
USC00084625,2008-10-02,TMIN,167
USW00012876,2005-11-26,TMIN,139
USC00084625,2011-09-02,TMIN,228
USC00084625,2015-10-20,TMAX,272
USC00084625,2008-10-02,TMAX,283
USW00012876,2007-03-27,TMIN,167
USW00012876,2011-07-29,TMAX,367
USW00012876,2007-03-27,TMAX,272
USW00012876,2011-07-29,TMIN,250
USC00085973,2009-02-26,TMIN,94
USC00085973,2014-04-05,TMIN,156
USC00085973,2008-12-24,TMIN,172
USC00083026,2008-07-05,TMAX,317
USC00084625,2005-04-12,TMIN,133
USC00084621,2015-11-23,TMAX,294
USW00012876,2006-08-06,TMAX,339
USC00083026,2006-07-02,TMIN,217
USC00083026,2006-07-02,TMAX,317
USC00085973,2006-10-31,TMAX,317
USC00085973,2007-08-24,TMIN,239
USW00012876,2013-07-12,TMAX,300
USC00084625,2011-05-15,TMIN,189
USC00085973,2007-08-24,TMAX,356
USC00083026,2005-12-29,TMAX,217
USC00084625,2013-07-15,TMIN,228
USC00084625,2012-08-03,TMIN,228
USC00083026,2009-12-01,TMAX,261
USW00012876,2010-09-27,TMAX,333
USC00085973,2006-04-30,TMIN,139
USC00084625,2013-01-09,TMAX,272
USC00085973,2006-04-30,TMAX,311
USC00083026,2009-12-01,TMIN,61
USC00084625,2013-01-09,TMIN,183
USC00084625,2011-09-01,TMAX,311
USC00089707,2007-01-10,TMAX,178
USC00083026,2009-07-13,TMAX,339
USC00084625,2007-09-12,TMIN,233
USW00012876,2011-12-26,TMAX,200
USW00012876,2011-12-26,TMIN,172
USC00083026,2010-02-20,TMAX,183
USC00084500,2015-06-07,TMIN,194
USC00084625,2007-09-12,TMAX,333
USW00012876,2012-02-15,TMIN,144
USC00084500,2015-06-07,TMAX,306
USC00085973,2012-10-01,TMIN,217
USW00012876,2012-02-15,TMAX,283
USC00084500,2015-12-29,TMIN,194
USC00089707,2006-01-03,TMIN,106
USC00085973,2009-07-10,TMIN,217
USW00012876,2014-11-01,TMAX,178
USW00012876,2014-11-01,TMIN,94
USC00085973,2014-07-08,TMAX,328
USC00084500,2015-12-29,TMAX,294
USW00012876,2008-06-26,TMIN,206
USW00012876,2008-06-26,TMAX,311
USC00084500,2013-03-25,TMAX,272
USC00083026,2007-05-07,TMAX,328
USC00083026,2007-05-07,TMIN,161
USC00085973,2014-07-08,TMIN,217
USC00084500,2011-07-22,TMAX,350
USC00084625,2014-10-25,TMIN,161
USC00084500,2012-04-08,TMIN,122
USC00084625,2015-02-11,TMAX,183
USC00084625,2015-02-11,TMIN,83
USC00083026,2006-09-30,TMAX,317
USC00084625,2014-08-16,TMIN,233
USC00084500,2015-12-22,TMIN,144
USC00084625,2006-12-31,TMAX,278
USW00012876,2015-04-24,TMAX,322
USC00089707,2007-12-15,TMIN,206
USC00084500,2015-10-26,TMIN,206
USC00089707,2006-09-27,TMAX,306
USW00012876,2005-09-26,TMIN,233
USC00084625,2012-12-26,TMAX,228
USW00012876,2008-03-20,TMAX,256
USW00012876,2008-03-20,TMIN,128
USC00085973,2007-05-31,TMAX,317
USC00084625,2013-12-20,TMIN,50
USC00084625,2013-12-20,TMAX,250
USC00089707,2007-12-15,TMAX,278
USC00084500,2013-07-31,TMIN,222
USC00084625,2006-11-09,TMAX,228
USW00012876,2012-07-16,TMIN,228
USC00084500,2011-11-02,TMAX,250
USC00083026,2008-02-06,TMIN,167
USC00084500,2015-02-09,TMAX,239
USC00083026,2009-12-04,TMIN,156
USC00089707,2006-04-09,TMAX,289
USC00089707,2006-04-09,TMIN,189
USC00083026,2009-12-04,TMAX,261
USC00089707,2005-05-07,TMIN,139
USC00084500,2013-09-03,TMAX,317
USW00012876,2007-04-18,TMAX,272
USW00012876,2007-04-18,TMIN,144
USC00083026,2007-02-16,TMIN,78
USC00083026,2007-02-16,TMAX,144
USC00083026,2010-04-10,TMIN,117
USW00012876,2012-05-09,TMIN,211
USC00089707,2006-09-27,TMIN,228
USC00085973,2009-11-05,TMAX,300
USC00083026,2010-04-10,TMAX,261
USC00085973,2014-06-23,TMAX,339
USC00084500,2014-07-14,TMAX,311
USC00085973,2009-11-05,TMIN,161
USW00012876,2005-09-26,TMAX,328
USC00089707,2005-05-07,TMAX,278
USC00083026,2005-12-14,TMIN,67
USC00084625,2010-02-16,TMIN,17
USC00084500,2011-11-02,TMIN,156
USC00089707,2006-10-27,TMAX,300
USC00083026,2009-11-24,TMIN,117
USC00084500,2013-11-30,TMIN,111
USC00084500,2013-11-30,TMAX,228
USC00085973,2010-10-21,TMIN,183
USC00085973,2009-11-21,TMIN,139
USC00084625,2013-05-24,TMAX,328
USC00084500,2014-05-19,TMAX,267
USW00012876,2012-12-12,TMIN,200
USC00084625,2013-06-28,TMIN,228
USC00084625,2009-10-03,TMAX,311
USC00084625,2005-12-23,TMIN,56
USC00084625,2005-12-23,TMAX,178
USW00012876,2007-10-25,TMAX,233
USC00085973,2007-04-01,TMIN,144
USW00012876,2011-11-08,TMAX,283
USC00085973,2009-11-21,TMAX,283
USC00084625,2010-08-27,TMAX,328
USC00084500,2014-11-11,TMAX,239
USW00012876,2012-07-16,TMAX,311
USC00084500,2014-11-11,TMIN,156
USC00084625,2013-06-28,TMAX,333
USC00083026,2005-12-14,TMAX,222
USC00084625,2014-03-22,TMAX,294
USC00084500,2013-09-03,TMIN,206
USC00083026,2006-09-30,TMIN,144
USC00084625,2014-03-22,TMIN,150
USC00084625,2010-02-16,TMAX,222
USW00012876,2015-04-24,TMIN,222
USC00085973,2007-05-31,TMIN,200
USW00012876,2008-01-09,TMAX,261
USC00085973,2010-10-21,TMAX,311
USW00012876,2008-01-09,TMIN,106
USW00012876,2011-11-08,TMIN,167
USC00084625,2009-10-03,TMIN,167
USC00084500,2015-12-22,TMAX,278
USC00084621,2015-09-08,TMIN,228
USC00084500,2015-08-17,TMAX,328
USC00085973,2006-11-26,TMAX,300
USC00084500,2015-08-17,TMIN,222
USC00084625,2011-06-08,TMAX,328
USC00085973,2012-07-25,TMAX,344
USC00083026,2008-10-08,TMIN,211
USC00084500,2014-07-14,TMIN,222
USC00084500,2015-02-09,TMIN,89
USW00012876,2005-07-14,TMAX,344
USC00085973,2014-06-23,TMIN,239
USW00012876,2005-07-14,TMIN,244
USC00084625,2014-08-16,TMAX,317
USW00012876,2010-12-21,TMAX,206
USC00084625,2005-12-15,TMAX,233
USC00084621,2015-08-21,TMIN,228
USW00012876,2010-12-21,TMIN,50
USC00084500,2011-06-19,TMIN,211
USC00084500,2014-07-06,TMAX,328
USC00085973,2013-04-01,TMIN,183
USC00084625,2005-12-15,TMIN,83
USC00084625,2005-04-12,TMAX,272
USC00085973,2011-08-13,TMIN,233
USC00085973,2011-08-13,TMAX,356
USC00085973,2013-04-01,TMAX,294
USC00085973,2012-02-27,TMIN,156
USC00084625,2010-09-14,TMAX,317
USC00084625,2006-11-09,TMIN,117
USC00084500,2011-06-19,TMAX,344
USC00085973,2010-12-04,TMAX,228
USC00084621,2015-08-21,TMAX,350
USC00085973,2005-09-22,TMIN,233
USC00084500,2011-07-22,TMIN,228
USC00083026,2008-01-02,TMIN,39
USC00084625,2013-06-12,TMIN,217
USC00083026,2006-08-17,TMAX,328
USC00089707,2008-02-09,TMAX,283
USC00083026,2006-08-17,TMIN,222
USW00012876,2006-04-09,TMAX,261
USW00012876,2006-04-09,TMIN,161
USC00083026,2008-01-02,TMAX,217
USC00085973,2005-09-22,TMAX,311
USW00012876,2011-05-03,TMAX,328
USC00085973,2010-07-12,TMAX,328
USC00084625,2013-10-11,TMAX,306
USC00085973,2013-06-05,TMIN,222
USC00085973,2013-06-05,TMAX,300
USC00084625,2010-10-28,TMAX,322
USW00012876,2011-05-03,TMIN,200
USC00084500,2014-07-06,TMIN,217
USW00012876,2011-08-25,TMIN,244
USW00012876,2011-08-25,TMAX,333
USC00084625,2010-09-14,TMIN,200
USC00085973,2012-02-27,TMAX,311
USC00084625,2010-09-10,TMIN,244
USC00084625,2009-01-14,TMIN,50
USC00084625,2012-07-09,TMIN,233
USC00083026,2005-04-14,TMIN,94
USW00012876,2009-03-13,TMAX,283
USC00083026,2005-04-14,TMAX,267
USC00083026,2008-05-28,TMIN,161
USC00085973,2012-11-12,TMIN,167
USW00012876,2011-02-24,TMIN,144
USW00012876,2005-03-25,TMIN,206
USW00012876,2010-08-30,TMIN,239
USW00012876,2011-02-24,TMAX,278
USC00084625,2010-10-28,TMIN,222
USC00084625,2009-03-04,TMAX,167
USC00084625,2009-03-04,TMIN,39
USW00012876,2010-08-30,TMAX,328
USC00084625,2012-12-26,TMIN,111
USC00083026,2008-05-28,TMAX,306
USC00083026,2008-02-06,TMAX,278
USC00084621,2015-06-09,TMAX,328
USC00084621,2015-06-09,TMIN,183
USC00084625,2010-09-10,TMAX,344
USC00084625,2012-07-09,TMAX,344
USW00012876,2010-08-18,TMAX,350
USC00083026,2007-03-09,TMAX,272
USC00085973,2009-07-10,TMAX,322
USC00085973,2010-12-04,TMIN,100
USC00084625,2012-05-25,TMAX,322
USC00084625,2012-05-25,TMIN,183
USC00084625,2014-05-24,TMAX,344
USW00012876,2009-01-12,TMIN,139
USW00012876,2005-11-07,TMIN,172
USC00085973,2008-07-25,TMAX,333
USW00012876,2005-03-25,TMAX,300
USW00012876,2009-03-13,TMIN,167
USC00084625,2006-11-02,TMAX,256
USC00084625,2014-05-24,TMIN,200
USW00012876,2010-08-18,TMIN,256
USC00083026,2006-02-21,TMIN,133
USW00012876,2005-11-07,TMAX,289
USC00085973,2012-11-12,TMAX,289
USC00083026,2006-02-21,TMAX,267
USW00012876,2015-11-20,TMIN,200
USC00083026,2007-03-09,TMIN,94
USC00085973,2011-10-27,TMAX,306
USC00085973,2009-10-20,TMIN,133
USC00085973,2009-10-20,TMAX,278
USC00083026,2009-12-11,TMIN,122
USC00085973,2008-04-10,TMAX,300
USC00084500,2013-04-23,TMAX,239
USC00083026,2008-04-10,TMIN,150
USW00012876,2011-06-03,TMAX,344
USC00084625,2011-07-02,TMAX,306
USC00085973,2008-04-10,TMIN,161
USC00084500,2013-08-09,TMAX,317
USC00083026,2009-12-11,TMAX,300
USC00085973,2009-11-19,TMIN,144
USC00084500,2013-08-09,TMIN,222
USW00012876,2005-11-16,TMAX,289
USC00083026,2008-04-10,TMAX,272
USC00085973,2007-07-16,TMAX,350
USC00084500,2012-12-10,TMIN,172
USC00084625,2014-09-06,TMAX,328
USC00084500,2013-02-28,TMAX,228
USC00085973,2012-10-06,TMIN,211
USW00012876,2015-07-24,TMIN,250
USC00085973,2009-11-19,TMAX,283
USW00012876,2011-06-03,TMIN,211
USC00084500,2013-02-28,TMIN,94
USC00084625,2014-03-18,TMIN,167
USC00084625,2014-03-18,TMAX,250
USC00084625,2012-12-14,TMAX,178
USC00084625,2015-09-24,TMAX,322
USW00012876,2013-03-15,TMAX,228
USC00084625,2012-12-14,TMIN,128
USW00012876,2009-08-14,TMAX,328
USC00084625,2008-08-25,TMAX,328
USC00084625,2008-10-05,TMIN,144
USC00085973,2010-07-16,TMAX,339
USC00084625,2008-08-25,TMIN,233
USC00085973,2007-07-16,TMIN,239
USW00012876,2013-03-15,TMIN,56
USC00084625,2008-10-05,TMAX,289
USC00084625,2008-10-21,TMAX,272
USC00084625,2008-10-21,TMIN,161
USC00085973,2005-06-05,TMIN,228
USC00084625,2011-07-02,TMIN,217
USW00012876,2005-11-16,TMIN,178
USC00084500,2015-05-11,TMAX,322
USC00084625,2012-11-03,TMAX,256
USC00085973,2011-05-06,TMIN,194
USW00012876,2012-05-03,TMIN,200
USW00012876,2008-10-17,TMIN,183
USW00012876,2006-01-29,TMIN,150
USC00085973,2010-12-30,TMIN,33
USC00084625,2011-02-04,TMAX,272
USC00089707,2008-02-17,TMAX,272
USC00085973,2008-08-29,TMAX,328
USW00012876,2008-10-17,TMAX,300
USW00012876,2008-12-23,TMAX,233
USC00084625,2012-07-29,TMAX,350
USC00084625,2012-07-29,TMIN,239
USC00085973,2008-08-29,TMIN,228
USW00012876,2005-03-09,TMAX,133
USC00089707,2005-07-29,TMAX,344
USC00084500,2015-08-09,TMIN,233
USC00084625,2013-05-01,TMAX,306
USC00089707,2005-07-29,TMIN,233
USC00085973,2009-09-03,TMAX,311
USC00084625,2013-05-01,TMIN,200
USC00083026,2005-05-23,TMAX,328
USW00012876,2008-12-23,TMIN,67
USC00083026,2006-03-26,TMAX,194
USC00084625,2011-02-04,TMIN,122
USC00085973,2011-04-10,TMIN,200
USC00084625,2015-10-06,TMIN,194
USC00084625,2014-09-06,TMIN,222
USW00012876,2012-05-03,TMAX,328
USW00012876,2010-07-11,TMIN,239
USC00083026,2005-05-23,TMIN,183
USW00012876,2011-05-30,TMIN,217
USC00085973,2012-10-06,TMAX,317
USC00084625,2015-06-01,TMAX,328
USW00012876,2010-07-11,TMAX,322
USW00012876,2011-05-30,TMAX,339
USW00012876,2009-08-14,TMIN,239
USC00084625,2015-10-06,TMAX,278
USC00085973,2013-07-05,TMAX,317
USC00084625,2011-05-02,TMIN,161
USC00084625,2011-05-02,TMAX,300
USC00085973,2013-05-25,TMAX,350
USC00085973,2013-07-05,TMIN,222
USC00085973,2005-06-05,TMAX,267
USC00084625,2015-07-27,TMAX,339
USC00085973,2010-12-30,TMAX,211
USC00084625,2008-10-24,TMAX,283
USW00012876,2015-06-12,TMIN,233
USC00085973,2010-07-16,TMIN,222
USW00012876,2011-05-08,TMIN,178
USW00012876,2011-05-08,TMAX,328
USW00012876,2006-09-24,TMAX,322
USC00084500,2014-09-17,TMIN,217
USC00085973,2009-09-21,TMAX,344
USC00084500,2012-02-29,TMAX,278
USW00012876,2008-04-18,TMAX,278
USC00089707,2006-10-07,TMIN,206
USW00012876,2008-04-18,TMIN,139
USC00084500,2012-02-28,TMIN,178
USC00084625,2006-11-05,TMAX,261
USC00084500,2012-02-29,TMIN,156
USC00084500,2015-08-10,TMIN,233
USC00084625,2010-03-02,TMAX,222
USC00084625,2014-07-21,TMAX,339
USC00084500,2015-08-10,TMAX,328
USW00012876,2007-10-15,TMAX,317
USC00084625,2009-10-23,TMAX,306
USC00084500,2014-09-17,TMAX,317
USC00084625,2010-03-02,TMIN,50
USC00084625,2009-08-27,TMIN,233
USW00012876,2005-05-17,TMAX,322
USC00084625,2014-07-16,TMAX,333
USW00012876,2014-06-04,TMIN,222
USC00083026,2006-02-06,TMIN,44
USC00083026,2006-02-06,TMAX,178
USW00012876,2007-10-15,TMIN,194
USC00084625,2010-01-03,TMIN,-22
USC00083026,2006-01-13,TMIN,117
USW00012876,2007-07-28,TMIN,233
USC00084625,2010-03-08,TMAX,217
USC00084625,2010-03-08,TMIN,44
USC00083026,2006-01-13,TMAX,272
USC00089707,2007-06-01,TMAX,294
USC00083026,2006-12-08,TMAX,106
USW00012876,2007-07-28,TMAX,333
USC00083026,2006-12-08,TMIN,44
USC00084625,2014-07-16,TMIN,228
USW00012876,2006-12-02,TMAX,283
USC00089707,2005-02-18,TMIN,117
USC00089707,2007-06-01,TMIN,183
USW00012876,2007-01-30,TMIN,28
USC00084500,2012-02-28,TMAX,267
USC00084625,2006-11-02,TMIN,194
USC00084625,2010-01-31,TMAX,250
USW00012876,2009-06-07,TMAX,289
USC00085973,2011-05-05,TMIN,183
USC00089707,2006-11-18,TMIN,89
USC00085973,2005-03-23,TMAX,289
USC00085973,2011-05-05,TMAX,333
USC00085973,2011-01-24,TMAX,222
USC00089707,2007-06-05,TMIN,217
USC00089707,2007-06-05,TMAX,306
USC00085973,2005-03-23,TMIN,211
USC00083026,2008-08-22,TMIN,256
USC00084625,2008-10-13,TMAX,317
USC00084625,2008-10-13,TMIN,228
USC00084500,2013-06-11,TMIN,211
USC00083026,2008-08-22,TMAX,306
USC00085973,2008-02-28,TMAX,161
USC00084500,2013-06-11,TMAX,300
USC00083026,2006-03-26,TMIN,50
USC00084625,2012-03-10,TMIN,156
USW00012876,2009-08-23,TMIN,233
USW00012876,2015-07-24,TMAX,289
USW00012876,2007-10-02,TMIN,228
USC00085973,2009-11-23,TMAX,283
USC00084500,2015-01-07,TMIN,111
USW00012876,2015-06-12,TMAX,339
USC00084625,2009-05-27,TMIN,200
USC00084625,2010-01-31,TMIN,122
USC00084625,2006-11-05,TMIN,161
USC00084625,2009-10-23,TMIN,189
USC00084500,2011-03-29,TMAX,200
USC00084500,2011-03-29,TMIN,150
USC00084625,2006-08-13,TMIN,228
USC00084625,2009-08-27,TMAX,317
USW00012876,2007-10-02,TMAX,311
USC00085973,2005-08-28,TMAX,333
USW00012876,2009-08-23,TMAX,306
USC00084625,2009-05-27,TMAX,317
USC00083026,2008-06-28,TMAX,328
USC00089707,2006-11-18,TMAX,200
USC00085973,2012-10-01,TMAX,333
USC00083026,2008-06-28,TMIN,200
USW00012876,2009-06-07,TMIN,217
USC00084500,2015-01-07,TMAX,250
USC00085973,2011-01-24,TMIN,44
