Code,Description,LAT,LON
12068,"Hamilton, OH: Butler County Regional Hogan Field",39.3640018,-84.52336508960066
12069,"Long Island, Australia: Long Island Airport",25.14761065,52.87266709360907
12070,"Harrisburg, PA: Capital City",42.77807125,-84.58586005736913
12071,"Hail, Saudi Arabia: Hail Airport",27.4397262,41.685669700000005
12072,"Haugesund, Norway: Karmoy",59.34291999999999,5.2152365479364455
12073,"Havana, Cuba: Jose Marti International",22.98738485,-82.41424753295806
12074,"Haycock, AK: Haycock Airport",65.2008333,-161.1566667
12075,"Hobart, Australia: Hobart Airport",-42.836306500000006,147.5085239578211
12076,"Hanus Bay, AK: Hanus Bay Airport",,
12077,"Alexandria, Egypt: Borg El Arab",30.9174766,29.6956462
12078,"Hattiesburg, MS: Hattiesburg Bobby L. Chain Municipal",31.263327399999998,-89.25177192713706
12079,"Hobart Bay, AK: Hobart Bay Airport",44.47848805,-88.14362007159838
12080,"Harbour Island, The Bahamas: Harbour Island Airport",27.915305800000002,-82.44917241637293
12081,"Babelegi, South Africa: Babelegi Heliport",,
12082,"Hafr Al Batin, Saudi Arabia: Al Batin",16.2088036,44.79198837076132
12083,"Hebbronville, TX: Jim Hogg County",27.3514547,-98.7382258
12084,"Hood Bay, AK: Hood Bay Airport",33.8625984,-86.12069699999999
12085,"Big Spring, TX: Howard County",33.9958664,-93.83869990000001
12086,"Shoal Cove, AK: Shoal Cove Airport",50.457069,-100.60937106303531
12087,"Holy Cross, AK: Holy Cross Airport",62.1908445,-159.77292690000002
12088,"Hidden Falls, AK: Hidden Falls Airport",44.878019050000006,-93.22092805376958
12089,"Heidelberg, Germany: Heidelberg AHP",,
12090,"Hyderabad, Pakistan: Hyderabad Airport",17.45404835,78.46888310075006
12091,"Heringsdorf, Germany: Heringsdorf Airport",53.8785322,14.152571077560177
12092,"Mokuleia, HI: Dillingham",59.0433568,-158.5112028
12093,"Hamadan, Iran: Hamadan Airport",34.866396200000004,48.55918810158661
12094,"Hayden, CO: Yampa Valley",40.48446929999999,-107.22093600000001
12095,"Hoedspruit, South Africa: Hoedspruit Airport",-24.347672,30.9464734
12096,"Hat Yai, Thailand: Hat Yai International",6.9364051999999985,100.3939858603918
12097,"Herat, Afghanistan: Herat Airport",33.391444,62.259488724909716
12098,"Herendeen, AK: Herendeen Bay",55.8013889,-160.8991667
12099,"Heho, Burma: Heho Airport",20.75263245,96.79217437426055
12100,"Heide/Busum, Germany: Heide Buesum",54.1531505,8.901812059549089
12101,"Helsinki, Finland: Helsinki Vantaa",60.32135905,24.947206800038447
12102,"Heraklion, Greece: Nikos Kazantzakis",35.2161876,26.099310031295914
12103,"Hermiston, OR: Hermiston Municipal",45.82935605,-119.2564482188468
12104,"Hohhot, China: Baita",30.79770895,106.16543688606279
12105,"Santo Domingo, Dominican Republic: Herrera International",9.0668011,-79.38150311738514
12106,"Natchez, MS: Hardy-Anders Field Natchez-Adams County",31.614932300000003,-91.2971998499321
12107,"Haifa, Israel: Haifa Airport",32.8105658,35.04256193574062
12108,"Hartford, CT: Hartford Brainard",41.73794905,-72.64875340661015
12109,"Hefei, China: Luogang",31.780257000000002,117.3021693904926
12110,"Hoffman, NC: Mackall AAF",,
12111,"Hofn, Iceland: Hornafjordur",64.29540044999999,-15.227178515333955
12112,"Hammerfest, Norway: Hammerfest Airport",70.67963795,23.670357520019607
12113,"Hargeisa, Somalia: Egal International",9.51261905,44.079853877194694
12114,"Hughenden, Australia: Hughenden Airport",-20.816494,144.22688280000003
12115,"Hangzhou, China: Xiaoshan",30.23631425,120.42937651818727
12116,"Dune, Germany: Helgoland Duene",54.18553595,7.914329014658159
12117,"Mae Hong Son, Thailand: Mae Hong Son Airport",19.3010716,97.97606956686424
12118,"Korhogo, Cote d'Ivoire: Korhogo Airport",9.3872859,-5.555740886468527
12119,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",39.70883285,-77.7267563770384
12120,"Freetown, Sierra Leone: Hastings",42.662606200000006,-85.34246473882234
12121,"Mount Hagen, Papua New Guinea: Mount Hagen Airport",-5.82750455,144.29962778691862
12122,"Hogatza, AK: Hogatza Airport",66.1849596,-155.7047114
12123,"Hachinohe, Japan: Hachinohe Airport",40.5541994,141.468868
12124,"Hilton Head, SC: Hilton Head Airport",32.22453,-80.69522058503237
12125,"Hahn, Germany: Frankfurt Hahn",49.94463335,7.261210336785307
12126,"Hong Kong, Hong Kong: Kai Tak Heliport",,
12127,"Hawthorne, CA: Jack Northrop Field/Hawthorne Municipal",33.9229786,-118.335192886298
12128,"Hiawatha, KS: Hiawatha Municipal",39.8778115,-95.5208077
12129,"Hibbing, MN: Range Regional",47.38500865,-92.83874877590284
12130,"Whitefield, NH: Mount Washington Regional",44.3668189,-71.54877824180902
12131,"Ogden, UT: Hill AFB",55.8930733,23.386303299999998
12132,"Lake Havasu City, AZ: Lake Havasu City Airport",34.5713644,-114.35911968169168
12133,"Hiroshima, Japan: Hiroshima Airport",34.437479100000004,132.91951481722558
12134,"Honolulu, HI: Daniel K Inouye International",21.321714399999998,-157.91840676638287
12135,"Jinju, South Korea: Sacheon AB",,
12136,"Hillsboro, OR: Portland Hillsboro",45.54187515,-122.94748906258226
12137,"Honiara, Solomon Islands: Honiara International",-9.42944175,160.04987604652325
12138,"Hayman Island, Australia: Hayman Island Airport",-20.0599995,148.8809967
12139,"Khajuraho, India: Khajuraho Airport",24.8138293,79.91582702072975
12140,"Blytheville, AR: Blytheville Municipal",35.94320445,-89.83089415085176
12141,"Healy, AK: Healy River",63.866851100000005,-148.97052140000002
12142,"Hakodate, Japan: Hakodate Airport",41.76987575,140.82501678734644
12143,"Hong Kong, Hong Kong: Hong Kong International",22.30742895,113.91705965864205
12144,"Hokitika, New Zealand: Hokitika Airport",-42.71319285,170.98582566679985
12145,"Hoskins, Papua New Guinea: Hoskins Airport",-5.46138695,150.40478672281589
12146,"Kaanapali, HI: Kaanapali Airport",20.9629093,-156.67323504397928
12147,"Jackson, MS: Hawkins Field",32.33976875,-90.22645705529459
12148,"Phuket, Thailand: Phuket International",8.11013195,98.30581527719204
12149,"Hickory, NC: Hickory Regional",35.7410729,-81.38916183243853
12150,"Lanseria, South Africa: Lanseria International",-25.9344797,27.92500251789585
12151,"Hailar, China: Hailar Airport",49.2072388,119.7731227
12152,"Hultsfred, Sweden: Hultsfred Airport",57.526242,15.8220829
12153,"Wheeling, WV: Wheeling Ohio County",40.17411275,-80.6423412587373
12154,"Hollister, CA: Hollister Municipal",36.89713620000001,-121.41385315149664
12155,"Holland, MI: Park Township",42.79639829999999,-86.16106485170491
12156,"Helena, MT: Helena Regional",46.6063969,-111.98274447010307
12157,"Holbrook, AZ: Holbrook Municipal",34.941733150000005,-110.14722023079595
12158,"Jakarta, Indonesia: Halim Perdanakusuma International",,
12159,"Hamilton, Australia: Hamilton Airport",-37.648664600000004,142.0607061
12160,"Hamilton, New Zealand: Hamilton Airport",-37.648664600000004,142.0607061
12162,"Hassi Messaoud, Algeria: Krim Belkacem",31.67537765,6.141766799111685
12163,"Alamogordo, NM: Holloman AFB",,
12164,"Hermosillo, Mexico: General Ignacio P. Garcia International",,
12165,"Homeshore, AK: Homeshore Airport",,
12166,"Hemet, CA: Hemet-Ryan",33.73292555,-117.02406051546444
12167,"Hanamaki, Japan: Hanamaki Airport",39.42150935,141.13849779457786
12168,"Hatteras, NC: Billy Mitchell",,
12169,"Tokyo, Japan: Tokyo International",35.54572095,139.7805871312382
12170,"Hienghene, New Caledonia: Hienghene/Henri Martinet",,
12171,"Hoonah, AK: Hoonah Airport",58.0977585,-135.41180930000002
12173,"Honolulu, HI: Daniel K Inouye International",21.321714399999998,-157.91840676638287
12174,"Hana, HI: Hana Airport",20.795002899999997,-156.01442472183896
12175,"Haines, AK: Haines Airport",59.2434706,-135.51791516368343
12177,"Hobbs, NM: Lea County Regional",32.68632,-103.2142949424367
12178,"Hodeidah, Yemen: Hodeidah International",14.75706965,42.980980058953314
12179,"Hofuf, Saudi Arabia: Al Ahsa",,
12180,"Holguin, Cuba: Frank Pais International",20.787827800000002,-76.32076563085235
12181,"Hao Island, French Polynesia: Hao",60.32135905,24.947206800038447
12182,"Hooker Creek, Australia: Hooker Creek Airport",-18.3347105,130.6430857864017
12183,"Holikachuk, AK: Holikachuk Airport",,
12184,"Homer, AK: Homer Airport",59.6429186,-151.49052959999997
12185,"Huron, SD: Huron Regional",44.38600285,-98.23081178082548
12187,"Hopkinsville, KY: Campbell AAF",,
12188,"Hof, Germany: Hof Plauen",50.28834875,11.85378920641998
12189,"Horta, Portugal: Horta Airport",38.52036765,-28.716210528564464
12190,"Hot Springs, AR: Memorial Field",34.47926405,-93.09398072838437
12191,"Houston, TX: William P Hobby",29.64714905,-95.27692608634595
12192,"Orsta/Volda, Norway: Hovden",62.17820605,6.0683810799711155
12193,"Balboa, Panama: Panama Pacifico International",,
12194,"Lifuka, Tonga: Salote Pilolevu",-19.7768882,-174.3414548343137
12195,"Hooper Bay, AK: Hooper Bay Airport",61.52474885,-166.14780207964648
12196,"Hai Phong, Vietnam: Catbi International",,
12197,"White Plains, NY: Westchester County",41.0680174,-73.70833333823488
12198,"Hampton, IA: Hampton Municipal",42.723631,-93.2254297
12199,"Hanalei, HI: Princeville",22.209272,-159.44548629063752
12200,"Hoquiam, WA: Bowerman",46.971943,-123.93609009107765
12201,"Harbin, China: Taiping",27.32779055,103.75588716790277
12203,"Harare, Zimbabwe: Robert Gabriel Mugabe International",-17.933524,31.090380771138893
12204,"Hurghada, Egypt: Hurghada International",27.1798365,33.794327663041784
12205,"Kharkov, Ukraine: Kharkov Airport",49.92238485,36.28693060882178
12206,"Harlingen/San Benito, TX: Valley International",26.23111485,-97.65348464393676
12207,"Harrison, AR: Boone County",40.004551,-86.43944429999999
12209,"Harrogate, United Kingdom: Linton-On-Ouse",54.05061715,-1.2534063675573637
12210,"Shaoguan, China: Shaoguan Airport",24.97809695,113.4206054628647
12211,"Las Vegas, NV: Henderson Executive",35.97313425,-115.13607563609398
12212,"Hastings, NE: Hastings Municipal",40.60887035,-98.4263045147994
12213,"Huesca, Spain: Huesca Airport",42.07723575,-0.31954593973198725
12214,"Huslia, AK: Huslia Airport",65.6978989,-156.3509979
12215,"Hot Springs, VA: Ingalls Field",30.5891978,-84.02938259999999
12216,"Homestead, FL: Homestead ARB",25.490304300000002,-80.3835661
12217,"Huntsville, AL: Huntsville International-Carl T Jones Field",,
12218,"Chita, Russia: Kadala",52.02466025,113.31005421037392
12219,"Hatfield, United Kingdom: Hatfield Airport",41.665605299999996,-85.8322168
12220,"Hawthorne, NV: Hawthorne Industrial",38.543668700000005,-118.63341059999999
12221,"Hamilton Island, Australia: Hamilton Island Airport",-20.358143600000002,148.95211563240588
12222,"East Hampton, NY: East Hampton Airport",40.96146555,-72.24989487955673
12223,"Ashland, WV: Tri-State/Milton J. Ferguson Field",,
12224,"Hato Corozal, Colombia: Hato Corozal Airport",6.1524653,-71.761212
12225,"Huntsville, AL: Redstone AAF",34.679128899999995,-86.6849975543544
12226,"Humacao, PR: Dr Hermenegildo Ortiz Quinones",,
12227,"Humera, Ethiopia: Humera Airport",13.8336027,36.8796725
12228,"Terre Haute, IN: Terre Haute Regional",,
12229,"Huehuetenango, Guatemala: Huehuetenango Airport",15.816286100000001,-91.29690169999999
12230,"Huahine, French Polynesia: Huahine Fare",-16.689207,-151.0283868
12231,"Hue, Vietnam: Phubai International",,
12232,"Houlton, ME: Houlton International",46.1243,-67.79177
12233,"Houma, LA: Houma Terrebonne",29.5665962,-90.65990048690244
12234,"Hualien, Taiwan: Hualien Airport",24.02372475,121.61998199610741
12235,"Hughes, AK: Hughes Airport",66.04111110000001,-154.26305559999997
12236,"Hutchinson, KS: Hutchinson Regional",38.0650158,-97.8654487
12237,"Huanuco, Peru: Alferez FAP David Figueroa Fernandini",-9.8780716,-76.2054607
12238,"Hudiksvall, Sweden: Hudiksvall Airport",61.76782215,17.081638942254507
12239,"Santa Cruz/Huatulco, Mexico: Bahias de Huatulco International",15.774384099999999,-96.2604
12240,"Humberside, United Kingdom: Humberside Airport",53.583431499999996,-0.3486459
12241,"Analalava, Madagascar: Analalava Airport",-14.6292429,47.75771629999999
12242,"Hervey Bay, Australia: Hervey Bay Airport",-25.31914725,152.8787097407583
12243,"Hopkinsville, KY: Hopkinsville-Christian County",36.857929600000006,-87.4519259
12244,"New Haven, CT: Tweed New Haven",41.26215429999999,-72.88521971351088
12245,"Havre, MT: Havre City-County",48.543,-109.7624
12246,"Hartsville, SC: Hartsville Regional",34.407222,-80.1165864
12247,"Hayward, CA: Hayward Executive",37.65906510000001,-122.1213368359861
12248,"Hawk Inlet, AK: Hawk Inlet Airport",58.125465500000004,-134.75689509999998
12250,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",41.6707658,-70.28481965853862
12251,"Hyderabad, India: Hyderabad Airport",17.45404835,78.46888310075006
12252,"Hydaburg, AK: Hydaburg Seaplane Base",55.2064,-132.8283
12253,"Hollis, AK: Hollis Seaplane Base",55.4903557,-132.62439009999997
12254,"Hayward, WI: Sawyer County",46.0271179,-91.44161943809759
12255,"Hays, KS: Hays Regional",38.845476399999995,-99.2730373
12257,"Liping City, China: Liping",26.32280635,109.15130964838205
12258,"Husavik, Iceland: Husavik Airport",65.95189085,-17.426271406745087
12259,"Hazleton, PA: Hazleton Regional",40.987362,-75.99426690000001
12260,"Shenandoah, IA: Shenandoah Municipal",40.752956899999994,-95.40630420000001
12261,"Webster City, IA: Webster City Municipal",42.43588965,-93.86933628207554
12262,"Red Oak, IA: Red Oak Municipal",41.0104635,-95.25853629539783
12263,"Wichita, KS: McConnell AFB",37.6241068,-97.2675983
12264,"Washington, DC: Washington Dulles International",38.95226625,-77.45342297783296
12265,"Niagara Falls, NY: Niagara Falls International",43.10748710000001,-78.95086767626398
12266,"Houston, TX: George Bush Intercontinental/Houston",,
12267,"In Amenas, Algeria: In Amenas Airport",28.05537505,9.64402964300215
12268,"Kiana, AK: Bob Baker Memorial",66.9753137,-160.44082759999998
12269,"Yaroslavl, Russia: Yaroslavl Airport",57.56087685,40.15948654336226
12270,"Iasi, Romania: Iasi International",47.17991025,27.62034637141694
12271,"Ibadan, Nigeria: Ibadan Airport",7.36389,3.979561292180035
12272,"Ibague, Colombia: Perales",42.5049425,-6.0275904
12273,"Itambacuri, Brazil: Itambacuri Airport",,
12274,"Ibiza, Spain: Ibiza Airport",38.87294765,1.3703754354987454
12275,"Cicia, Fiji: Cicia Airport",-17.7442632,-179.34202519218303
12276,"Nieuw Nickerie, Suriname: Nieuw",5.955140050000002,-57.041757926213805
12277,"Seoul, South Korea: Incheon International",37.4643856,126.44105518973086
12278,"Wichita, KS: Wichita Dwight D Eisenhower National",37.649253,-97.43226330309298
12279,"Icy Bay, AK: Icy Bay Airport",59.967271600000004,-141.64850959999998
12280,"Idaho Falls, ID: Idaho Falls Regional",43.5151828,-112.06621051889698
12281,"Indiana, PA: Indiana County",40.6333995,-79.10392270000001
12282,"Santa Isabel Do Morro, Brazil: Santa Isabel Do Morro Airport",-11.5729955,-50.6683747
12283,"Independence, KS: Independence Municipal",37.1572557,-95.7780939
12284,"Indore, India: Devi Ahilyabai Holkar",22.71931225,75.7973549313052
12285,"Baldonnel, Ireland: Casement",53.30111005000001,-6.447910504375701
12286,"Zielona Gora, Poland: Babimost",52.13754765,15.79522138042795
12287,"Kiev, Ukraine: Zhuliany International",50.4067416,30.44447815424622
12288,"Isafjordur, Iceland: Isafjordur Airport",66.05682685,-23.138580266091086
12289,"Innisfail, Australia: Innisfail Airport",52.0786018,-114.02700039999999
12290,"Isfahan, Iran: Shahid Beheshti International",,
12291,"Ivano-Frankovska, Ukraine: Ivano - Frankovska International",48.8886815,24.68833021305352
12293,"Inagua, The Bahamas: Inagua Airport",20.97447,-73.66096105058631
12294,"Igiugig, AK: Igiugig Airport",59.3251656,-155.8999872
12295,"Ingham, Australia: Ingham Airport",-18.6637694,146.1506453
12296,"Izmir, Turkey: Cigli",38.5118002,27.012691200000003
12297,"Kingman, AZ: Kingman Airport",35.2601902,-113.93766340065625
12298,"Iligan, Philippines: Maria Cristina",8.1304689,124.21504596557492
12299,"Chigorodo, Colombia: Chigorodo Airport",7.674081,-76.6816145
12300,"Iguazu, Argentina: Cataratas",-25.736366399999998,-54.47460632437396
12302,"Iguacu Falls, Brazil: Cataratas International",-25.736366399999998,-54.47460632437396
12303,"Chapel Hill, NC: Horace Williams",,
12304,"Ihu, Papua New Guinea: Ihu Airport",-7.8975601,145.3959961
12305,"Rantoul, IL: Rantoul National Aviation Center",40.2963196,-88.14498343148563
12306,"Chicago/Romeoville, IL: Lewis University",41.60765355,-88.09429337248785
12307,"De Kalb, IL: De Kalb Taylor Municipal",,
12308,"Lincoln, IL: Logan County",40.1584389,-89.3356126488743
12309,"Ijui, Brazil: Ijui Airport",-28.366136150000006,-53.84827926645527
12310,"Jacksonville, IL: Jacksonville Municipal",39.774587200000006,-90.23761135469931
12311,"Tehran, Iran: Imam Khomaini International",,
12312,"Wilkesboro, NC: Wilkes County",36.2238914,-81.09980890666438
12313,"Iki, Japan: Iki Airport",33.749026,129.785263
12314,"Kankakee, IL: Greater Kankakee",41.06903965,-87.84686654437292
12315,"Nikolski, AK: Nikolski AS",52.941802,-168.856394301769
12316,"Irkutsk, Russia: Irkutsk Airport",52.26679595,104.37561809210692
12317,"Ankeny, IA: Ankeny Regional",41.6902048,-93.56855617258313
12318,"Nevatim, Israel: Nevatim AB",,
12319,"Killeen, TX: Skylark Field",33.62781365,-117.30092236644646
12320,"Wilmington, DE: New Castle",37.38034835000001,-120.57057340923792
12321,"Iliamna, AK: Iliamna Airport",59.7560681,-154.9113768697929
12322,"Willmar, MN: Willmar Municipal",45.1146242,-95.1325411576514
12323,"Wilmington, NC: Wilmington International",34.2705,-77.9025
12324,"Wilmington, OH: Wilmington Air Park",39.4299546,-83.79196443345316
12325,"Iloilo, Philippines: Iloilo Airport",10.83537415,122.49449462645971
12326,"Ile Des Pins, New Caledonia: Ile Des Pins Moue",-22.5897014,167.45052019999997
12327,"Ilo, Peru: Ilo Airport",-17.695193600000003,-71.33904267078698
12328,"Ilorin, Nigeria: Ilorin Airport",8.43922235,4.494622732318653
12329,"Islay, United Kingdom: Islay Airport",55.68289935,-6.25745250603505
12330,"Zilina, Slovakia: Zilina International",,
12331,"Imphal, India: Imphal Airport",24.7620092,93.8972848
