Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","179","Qatar","5312","Area harvested","446","Maize, green","2017","2017","ha","82","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5419","Yield","446","Maize, green","2017","2017","hg/ha","123423","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","446","Maize, green","2017","2017","tonnes","1011","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2017","2017","ha","73","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5419","Yield","568","Melons, other (inc.cantaloupes)","2017","2017","hg/ha","94258","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","568","Melons, other (inc.cantaloupes)","2017","2017","tonnes","691","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5312","Area harvested","430","Okra","2017","2017","ha","37","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5419","Yield","430","Okra","2017","2017","hg/ha","44448","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","430","Okra","2017","2017","tonnes","166","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5312","Area harvested","403","Onions, dry","2017","2017","ha","120","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5419","Yield","403","Onions, dry","2017","2017","hg/ha","227018","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","403","Onions, dry","2017","2017","tonnes","2731","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5312","Area harvested","116","Potatoes","2017","2017","ha","3","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5419","Yield","116","Potatoes","2017","2017","hg/ha","107918","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","116","Potatoes","2017","2017","tonnes","32","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5312","Area harvested","394","Pumpkins, squash and gourds","2017","2017","ha","100","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5419","Yield","394","Pumpkins, squash and gourds","2017","2017","hg/ha","212656","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","394","Pumpkins, squash and gourds","2017","2017","tonnes","2122","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5312","Area harvested","373","Spinach","2017","2017","ha","12","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5419","Yield","373","Spinach","2017","2017","hg/ha","100285","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","373","Spinach","2017","2017","tonnes","122","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5312","Area harvested","388","Tomatoes","2017","2017","ha","269","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5419","Yield","388","Tomatoes","2017","2017","hg/ha","443890","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","388","Tomatoes","2017","2017","tonnes","11919","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5312","Area harvested","463","Vegetables, fresh nes","2017","2017","ha","280","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5419","Yield","463","Vegetables, fresh nes","2017","2017","hg/ha","154830","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","463","Vegetables, fresh nes","2017","2017","tonnes","4334","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5312","Area harvested","567","Watermelons","2017","2017","ha","20","F","FAO estimate"
"QC","Crops","179","Qatar","5419","Yield","567","Watermelons","2017","2017","hg/ha","95000","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","567","Watermelons","2017","2017","tonnes","190","F","FAO estimate"
"QC","Crops","179","Qatar","5312","Area harvested","15","Wheat","2017","2017","ha","4","Im","FAO data based on imputation methodology"
"QC","Crops","179","Qatar","5419","Yield","15","Wheat","2017","2017","hg/ha","23518","Fc","Calculated data"
"QC","Crops","179","Qatar","5510","Production","15","Wheat","2017","2017","tonnes","10","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","515","Apples","2017","2017","ha","33452","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","515","Apples","2017","2017","hg/ha","162037","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","515","Apples","2017","2017","tonnes","542040","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","486","Bananas","2017","2017","ha","","M","Data not available"
"QC","Crops","117","Republic of Korea","5510","Production","486","Bananas","2017","2017","tonnes","","M","Data not available"
"QC","Crops","117","Republic of Korea","5312","Area harvested","44","Barley","2017","2017","ha","24702","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","44","Barley","2017","2017","hg/ha","23784","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","44","Barley","2017","2017","tonnes","58750","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","176","Beans, dry","2017","2017","ha","6370","","Official data"
"QC","Crops","117","Republic of Korea","5419","Yield","176","Beans, dry","2017","2017","hg/ha","11413","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","176","Beans, dry","2017","2017","tonnes","7270","","Official data"
"QC","Crops","117","Republic of Korea","5312","Area harvested","89","Buckwheat","2017","2017","ha","2102","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","89","Buckwheat","2017","2017","hg/ha","7768","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","89","Buckwheat","2017","2017","tonnes","1633","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","358","Cabbages and other brassicas","2017","2017","ha","34076","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","358","Cabbages and other brassicas","2017","2017","hg/ha","701576","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","358","Cabbages and other brassicas","2017","2017","tonnes","2390697","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","426","Carrots and turnips","2017","2017","ha","2370","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","426","Carrots and turnips","2017","2017","hg/ha","316619","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","426","Carrots and turnips","2017","2017","tonnes","75051","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","265","Castor oil seed","2017","2017","ha","0","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","265","Castor oil seed","2017","2017","hg/ha","9803","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","265","Castor oil seed","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","393","Cauliflowers and broccoli","2017","2017","ha","7","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","393","Cauliflowers and broccoli","2017","2017","hg/ha","99414","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","393","Cauliflowers and broccoli","2017","2017","tonnes","66","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","108","Cereals, nes","2017","2017","ha","10860","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","108","Cereals, nes","2017","2017","hg/ha","13437","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","108","Cereals, nes","2017","2017","tonnes","14592","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","220","Chestnut","2017","2017","ha","30204","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","220","Chestnut","2017","2017","hg/ha","17469","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","220","Chestnut","2017","2017","tonnes","52764","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","401","Chillies and peppers, green","2017","2017","ha","32426","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","401","Chillies and peppers, green","2017","2017","hg/ha","68445","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","401","Chillies and peppers, green","2017","2017","tonnes","221940","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","397","Cucumbers and gherkins","2017","2017","ha","4696","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","397","Cucumbers and gherkins","2017","2017","hg/ha","709922","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","397","Cucumbers and gherkins","2017","2017","tonnes","333379","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","399","Eggplants (aubergines)","2017","2017","ha","223","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","399","Eggplants (aubergines)","2017","2017","hg/ha","171821","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","399","Eggplants (aubergines)","2017","2017","tonnes","3824","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","821","Fibre crops nes","2017","2017","ha","","M","Data not available"
"QC","Crops","117","Republic of Korea","5510","Production","821","Fibre crops nes","2017","2017","tonnes","","M","Data not available"
"QC","Crops","117","Republic of Korea","5312","Area harvested","773","Flax fibre and tow","2017","2017","ha","","M","Data not available"
"QC","Crops","117","Republic of Korea","5510","Production","773","Flax fibre and tow","2017","2017","tonnes","","M","Data not available"
"QC","Crops","117","Republic of Korea","5312","Area harvested","512","Fruit, citrus nes","2017","2017","ha","192","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","512","Fruit, citrus nes","2017","2017","hg/ha","57179","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","512","Fruit, citrus nes","2017","2017","tonnes","1100","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","619","Fruit, fresh nes","2017","2017","ha","34215","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","619","Fruit, fresh nes","2017","2017","hg/ha","67049","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","619","Fruit, fresh nes","2017","2017","tonnes","229408","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","406","Garlic","2017","2017","ha","21643","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","406","Garlic","2017","2017","hg/ha","135696","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","406","Garlic","2017","2017","tonnes","293686","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","720","Ginger","2017","2017","ha","2573","","Official data"
"QC","Crops","117","Republic of Korea","5419","Yield","720","Ginger","2017","2017","hg/ha","19324","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","720","Ginger","2017","2017","tonnes","4972","","Official data"
"QC","Crops","117","Republic of Korea","5312","Area harvested","560","Grapes","2017","2017","ha","14349","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","560","Grapes","2017","2017","hg/ha","165576","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","560","Grapes","2017","2017","tonnes","237588","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","242","Groundnuts, with shell","2017","2017","ha","5190","","Official data"
"QC","Crops","117","Republic of Korea","5419","Yield","242","Groundnuts, with shell","2017","2017","hg/ha","28728","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","242","Groundnuts, with shell","2017","2017","tonnes","14910","","Official data"
"QC","Crops","117","Republic of Korea","5312","Area harvested","777","Hemp tow waste","2017","2017","ha","9","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","777","Hemp tow waste","2017","2017","hg/ha","16503","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","777","Hemp tow waste","2017","2017","tonnes","14","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","677","Hops","2017","2017","ha","0","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","677","Hops","2017","2017","hg/ha","69726","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","677","Hops","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","592","Kiwi fruit","2017","2017","ha","492","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","592","Kiwi fruit","2017","2017","hg/ha","162306","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","592","Kiwi fruit","2017","2017","tonnes","7991","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","407","Leeks, other alliaceous vegetables","2017","2017","ha","3146","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","407","Leeks, other alliaceous vegetables","2017","2017","hg/ha","479452","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","407","Leeks, other alliaceous vegetables","2017","2017","tonnes","150816","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","372","Lettuce and chicory","2017","2017","ha","3143","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","372","Lettuce and chicory","2017","2017","hg/ha","253079","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","372","Lettuce and chicory","2017","2017","tonnes","79541","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","56","Maize","2017","2017","ha","15074","","Official data"
"QC","Crops","117","Republic of Korea","5419","Yield","56","Maize","2017","2017","hg/ha","48154","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","56","Maize","2017","2017","tonnes","72587","","Official data"
"QC","Crops","117","Republic of Korea","5312","Area harvested","568","Melons, other (inc.cantaloupes)","2017","2017","ha","4903","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","568","Melons, other (inc.cantaloupes)","2017","2017","hg/ha","310297","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","568","Melons, other (inc.cantaloupes)","2017","2017","tonnes","152137","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","79","Millet","2017","2017","ha","1301","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","79","Millet","2017","2017","hg/ha","12274","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","79","Millet","2017","2017","tonnes","1597","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","449","Mushrooms and truffles","2017","2017","ha","199","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","449","Mushrooms and truffles","2017","2017","hg/ha","1313522","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","449","Mushrooms and truffles","2017","2017","tonnes","26103","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","234","Nuts, nes","2017","2017","ha","8327","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","234","Nuts, nes","2017","2017","hg/ha","23198","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","234","Nuts, nes","2017","2017","tonnes","19317","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","339","Oilseeds nes","2017","2017","ha","43352","","Official data"
"QC","Crops","117","Republic of Korea","5419","Yield","339","Oilseeds nes","2017","2017","hg/ha","11702","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","339","Oilseeds nes","2017","2017","tonnes","50732","","Official data"
"QC","Crops","117","Republic of Korea","5312","Area harvested","403","Onions, dry","2017","2017","ha","21498","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","403","Onions, dry","2017","2017","hg/ha","656845","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","403","Onions, dry","2017","2017","tonnes","1412108","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","402","Onions, shallots, green","2017","2017","ha","15456","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","402","Onions, shallots, green","2017","2017","hg/ha","266535","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","402","Onions, shallots, green","2017","2017","tonnes","411964","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","534","Peaches and nectarines","2017","2017","ha","20742","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","534","Peaches and nectarines","2017","2017","hg/ha","142356","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","534","Peaches and nectarines","2017","2017","tonnes","295281","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","521","Pears","2017","2017","ha","10445","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","521","Pears","2017","2017","hg/ha","211472","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","521","Pears","2017","2017","tonnes","220885","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","187","Peas, dry","2017","2017","ha","4","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","187","Peas, dry","2017","2017","hg/ha","14086","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","187","Peas, dry","2017","2017","tonnes","5","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","587","Persimmons","2017","2017","ha","26321","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","587","Persimmons","2017","2017","hg/ha","143989","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","587","Persimmons","2017","2017","tonnes","378991","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","574","Pineapples","2017","2017","ha","33","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","574","Pineapples","2017","2017","hg/ha","311422","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","574","Pineapples","2017","2017","tonnes","1031","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","536","Plums and sloes","2017","2017","ha","7495","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","536","Plums and sloes","2017","2017","hg/ha","110661","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","536","Plums and sloes","2017","2017","tonnes","82946","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","116","Potatoes","2017","2017","ha","24852","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","116","Potatoes","2017","2017","hg/ha","247075","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","116","Potatoes","2017","2017","tonnes","614033","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","211","Pulses, nes","2017","2017","ha","6118","","Official data"
"QC","Crops","117","Republic of Korea","5419","Yield","211","Pulses, nes","2017","2017","hg/ha","13488","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","211","Pulses, nes","2017","2017","tonnes","8252","","Official data"
"QC","Crops","117","Republic of Korea","5312","Area harvested","394","Pumpkins, squash and gourds","2017","2017","ha","8932","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","394","Pumpkins, squash and gourds","2017","2017","hg/ha","335642","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","394","Pumpkins, squash and gourds","2017","2017","tonnes","299804","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","788","Ramie","2017","2017","ha","","M","Data not available"
"QC","Crops","117","Republic of Korea","5510","Production","788","Ramie","2017","2017","tonnes","","M","Data not available"
"QC","Crops","117","Republic of Korea","5312","Area harvested","270","Rapeseed","2017","2017","ha","1000","*","Unofficial figure"
"QC","Crops","117","Republic of Korea","5419","Yield","270","Rapeseed","2017","2017","hg/ha","10000","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","270","Rapeseed","2017","2017","tonnes","1000","*","Unofficial figure"
"QC","Crops","117","Republic of Korea","5312","Area harvested","27","Rice, paddy","2017","2017","ha","754713","","Official data"
"QC","Crops","117","Republic of Korea","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","70018","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","27","Rice, paddy","2017","2017","tonnes","5284348","","Official data"
"QC","Crops","117","Republic of Korea","5510","Production","149","Roots and tubers, nes","2017","2017","tonnes","","M","Data not available"
"QC","Crops","117","Republic of Korea","5312","Area harvested","71","Rye","2017","2017","ha","2","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","71","Rye","2017","2017","hg/ha","19779","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","71","Rye","2017","2017","tonnes","5","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","328","Seed cotton","2017","2017","ha","10","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","328","Seed cotton","2017","2017","hg/ha","9947","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","328","Seed cotton","2017","2017","tonnes","10","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","289","Sesame seed","2017","2017","ha","29682","","Official data"
"QC","Crops","117","Republic of Korea","5419","Yield","289","Sesame seed","2017","2017","hg/ha","4804","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","289","Sesame seed","2017","2017","tonnes","14258","","Official data"
"QC","Crops","117","Republic of Korea","5312","Area harvested","83","Sorghum","2017","2017","ha","1529","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","83","Sorghum","2017","2017","hg/ha","17491","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","83","Sorghum","2017","2017","tonnes","2675","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","236","Soybeans","2017","2017","ha","40847","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","236","Soybeans","2017","2017","hg/ha","16890","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","236","Soybeans","2017","2017","tonnes","68992","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","373","Spinach","2017","2017","ha","5267","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","373","Spinach","2017","2017","hg/ha","141334","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","373","Spinach","2017","2017","tonnes","74437","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","544","Strawberries","2017","2017","ha","6582","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","544","Strawberries","2017","2017","hg/ha","319509","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","544","Strawberries","2017","2017","tonnes","210304","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","122","Sweet potatoes","2017","2017","ha","23438","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","122","Sweet potatoes","2017","2017","hg/ha","141446","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","122","Sweet potatoes","2017","2017","tonnes","331514","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2017","2017","ha","22237","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","495","Tangerines, mandarins, clementines, satsumas","2017","2017","hg/ha","309421","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2017","2017","tonnes","688069","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","136","Taro (cocoyam)","2017","2017","ha","","M","Data not available"
"QC","Crops","117","Republic of Korea","5510","Production","136","Taro (cocoyam)","2017","2017","tonnes","","M","Data not available"
"QC","Crops","117","Republic of Korea","5312","Area harvested","667","Tea","2017","2017","ha","2256","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","667","Tea","2017","2017","hg/ha","11102","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","667","Tea","2017","2017","tonnes","2505","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","826","Tobacco, unmanufactured","2017","2017","ha","11587","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","826","Tobacco, unmanufactured","2017","2017","hg/ha","24507","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","826","Tobacco, unmanufactured","2017","2017","tonnes","28396","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","388","Tomatoes","2017","2017","ha","6048","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","388","Tomatoes","2017","2017","hg/ha","619457","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","388","Tomatoes","2017","2017","tonnes","374677","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","463","Vegetables, fresh nes","2017","2017","ha","67687","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","463","Vegetables, fresh nes","2017","2017","hg/ha","478465","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","463","Vegetables, fresh nes","2017","2017","tonnes","3238573","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","222","Walnuts, with shell","2017","2017","ha","560","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","222","Walnuts, with shell","2017","2017","hg/ha","19924","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","222","Walnuts, with shell","2017","2017","tonnes","1116","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","567","Watermelons","2017","2017","ha","13889","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5419","Yield","567","Watermelons","2017","2017","hg/ha","428695","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","567","Watermelons","2017","2017","tonnes","595422","Im","FAO data based on imputation methodology"
"QC","Crops","117","Republic of Korea","5312","Area harvested","15","Wheat","2017","2017","ha","9283","*","Unofficial figure"
"QC","Crops","117","Republic of Korea","5419","Yield","15","Wheat","2017","2017","hg/ha","34472","Fc","Calculated data"
"QC","Crops","117","Republic of Korea","5510","Production","15","Wheat","2017","2017","tonnes","32000","*","Unofficial figure"
"QC","Crops","146","Republic of Moldova","5312","Area harvested","221","Almonds, with shell","2017","2017","ha","323","Im","FAO data based on imputation methodology"
"QC","Crops","146","Republic of Moldova","5419","Yield","221","Almonds, with shell","2017","2017","hg/ha","19215","Fc","Calculated data"
