"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TXEIBUS","199909","3066.356","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","199910","2838.272","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","199911","2722.337","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","199912","2962.321","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","199913","36975.567","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200001","3284.641","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200002","2944.72","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200003","2998.527","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200004","2826.088","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200005","3228.283","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200006","3406.821","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200007","3602.115","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200008","3724.138","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200009","3120.952","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200010","2882.775","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200011","2864.27","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200012","3177.852","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200013","38061.759","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200101","3297.992","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200102","2819.488","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200103","2984.113","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200104","2758.496","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200105","3003.061","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200106","3277.448","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200107","3579.287","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200108","3708.59","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200109","3066.009","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200110","2913.858","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200111","2765.903","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200112","3040.013","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200113","37215.174","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200201","3144.149","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200202","2765.836","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200203","2959.779","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200204","2849.06","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200205","3030.481","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200206","3372.291","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200207","3785.686","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200208","3706.457","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200209","3266.213","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200210","3023.527","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200211","2917.122","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200212","3194.826","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200213","38016.154","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200301","3336.852","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200302","2931.227","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200303","2973.431","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200304","2791.799","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200305","3021.309","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200306","3240.755","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200307","3674.245","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200308","3736.996","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200309","3158.531","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200310","2983.746","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200311","2920.419","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200312","3257.793","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200313","38028.287","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200401","3373.306","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200402","3049.38","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200403","2983.341","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200404","2805.456","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200405","3184.553","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200406","3361.874","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200407","3681.799","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200408","3602.409","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200409","3282.11","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200410","3048.587","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200411","2968.19","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200412","3359.899","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200413","38701.055","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200501","3379.442","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200502","2922.635","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200503","3087.555","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200504","2810.048","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200505","3081.936","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200506","3532.77","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200507","3924.443","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200508","3934.368","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200509","3420.286","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200510","3109.33","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200511","2997.089","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200512","3424.196","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200513","39625.526","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200601","3222.909","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200602","2984.437","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200603","3083.945","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200604","2879.903","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200605","3197.017","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200606","3521.174","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200607","3974.049","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200608","3945.157","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200609","3217.739","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200610","3097.905","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200611","3006.05","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200612","3285.599","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200613","39416.564","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200701","3458.582","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200702","3139.945","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200703","3101.754","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200704","2942.583","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200705","3206.697","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200706","3518.359","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200707","3823.894","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200708","4084.46","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200709","3433.645","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200710","3214.485","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200711","3051.002","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200712","3394.137","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200713","40370.589","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200801","3495.107","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200802","3151.9","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200803","3136.619","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200804","2952.049","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200805","3170.238","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200806","3624.014","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200807","3909.519","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200808","3769.558","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200809","3290.657","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200810","3075.053","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200811","3014.114","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200812","3379.137","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200813","39969.266","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200901","3445.647","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200902","2900.672","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200903","2987.615","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200904","2794.631","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200905","3021.154","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200906","3358.016","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200907","3577.481","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200908","3652.597","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200909","3129.208","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200910","2951.798","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200911","2859.875","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200912","3388.637","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","200913","38068.718","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201001","3483.437","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201002","3072.818","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201003","3007.594","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201004","2754.274","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201005","3162.822","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201006","3610.327","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201007","3933.012","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201008","3916.344","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201009","3305.68","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201010","2941.042","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201011","2943.29","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201012","3486.854","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201013","39618.856","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201101","3475.911","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201102","3004.941","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201103","3068.039","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201104","2894.316","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201105","3110.114","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201106","3522.727","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201107","4007.452","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201108","3881.823","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201109","3233.353","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201110","2962.963","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201111","2915.913","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201112","3214.041","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201113","39292.761","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201201","3208.61","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201202","2904.639","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201203","2888.08","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201204","2748.757","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201205","3155.558","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201206","3407.437","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201207","3918.89","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201208","3730.458","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201209","3159.114","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201210","2940.878","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201211","2895.274","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201212","3172.598","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201213","38131.096","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201301","3296.855","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201302","2916.499","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201303","3057.725","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201304","2820.329","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201305","3039.799","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201306","3370.695","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201307","3729.894","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201308","3636.552","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201309","3214.286","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201310","2966.377","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201311","2965.37","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201312","3341.11","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201313","38356.585","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201401","3578.349","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201402","3084.762","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201403","3129.905","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201404","2784.665","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201405","3058.969","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201406","3386.539","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201407","3646.954","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201408","3625.994","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201409","3198.123","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201410","2951.013","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201411","3000.011","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201412","3182.709","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201413","38629.409","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201501","3357.244","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201502","3103.23","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201503","3002.401","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201504","2723.291","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201505","3001.644","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201506","3382.634","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201507","3740.9","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201508","3655.121","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201509","3251.133","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201510","2886.172","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201511","2791.969","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201512","2992.663","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201513","37889.578","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201601","3266.676","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201602","2888.973","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201603","2793.958","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201604","2686.606","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201605","2917.62","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201606","3403.962","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201607","3833.017","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201608","3796.744","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201609","3247.348","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201610","2908.527","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201611","2757.201","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201612","3225.109","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201613","37726.556","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201701","3201.133","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201702","2684.009","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201703","2931.646","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201704","2699.966","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201705","2970.605","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201706","3302.613","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201707","3722.379","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201708","3530.744","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201709","3107.618","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201710","2960.304","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201711","2874.246","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201712","3254.792","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201713","37241.08","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201801","3446.463","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201802","2811.327","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201803","2931.829","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201804","2738.131","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201805","3112.398","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201806","3402.754","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201807","3756.482","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201808","3717.461","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201809","3234.676","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201810","2944.141","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201811","2945.722","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201812","3127.573","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201813","38170.169","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201901","3264.257","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201902","2845.534","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201903","2934.622","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201904","2655.417","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201905","2970.368","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201906","3180.175","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201907","3701.225","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201908","3601.167","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201909","3230.691","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TXEIBUS","201910","2877.253","9","Primary Energy Consumed by the Electric Power Sector","Trillion Btu"
"TEDFBUS","194913","-0.165","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","195013","0.021","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","195113","0.186","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","195213","0.082","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","195313","-0.038","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","195413","0.092","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","195513","0.03","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","195613","-0.175","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","195713","-0.128","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","195813","0.009","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","195913","-0.063","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","196013","0.007","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","196113","-0.105","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","196213","-0.042","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","196313","0.126","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","196413","-0.139","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","196513","0.122","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","196613","-0.203","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","196713","-0.332","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","196813","0.24","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","196913","-0.26","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197013","0.121","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197113","-0.308","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197213","-0.073","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197301","3.693","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197302","2.654","10","Energy Consumption Balancing Item","Trillion Btu"
"TEDFBUS","197303","-0.934","10","Energy Consumption Balancing Item","Trillion Btu"
